序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,WGS84經度,WGS84緯度,型式,所在地區
13397,4238B,23,4238,2660,304493.563,2766583.918,121.531657520436,25.0078553360278,地下式消防栓,台北市文山區萬盛里
13398,4238B,105,4238,17300,304595.552,2766429.278,121.532661873671,25.0064556551393,地下式消防栓,台北市文山區萬盛里
13399,4238B,106,4238,17368,304551.234,2766582.481,121.532228793426,25.0078403196631,地下式消防栓,台北市文山區萬盛里
13400,4238B,107,4238,17517,304591.168,2766528.318,121.532622298678,25.0073499283768,地下式消防栓,台北市文山區萬盛里
13401,4238B,108,4238,18341,304631.857,2766367.927,121.533019142032,25.0059004994024,地下式消防栓,台北市文山區萬盛里
13402,4238B,109,4238,19028,304741.185,2766506.127,121.534107598312,25.0071442621461,地下式消防栓,台北市文山區萬盛里
13403,4238B,110,4238,19235,304674.636,2766503.74,121.533448228714,25.0071250786666,地下式消防栓,台北市文山區萬盛里
13404,4238B,111,4238,19242,304683.284,2766451.024,121.533531845612,25.0066488595975,地下式消防栓,台北市文山區萬盛里
13405,4238B,112,4238,19338,304724.149,2766464.635,121.533937209707,25.0067702848588,地下式消防栓,台北市文山區萬盛里
13406,4238B,113,4238,19493,304655.304,2766326.736,121.533249815239,25.0055278008845,地下式消防栓,台北市文山區萬盛里
13407,4238B,114,4238,19506,304706.4,2766402.265,121.533758944307,25.0062078493716,地下式消防栓,台北市文山區萬盛里
13408,4238B,115,4238,19507,304707.652,2766399.745,121.533771249009,25.0061850546967,地下式消防栓,台北市文山區萬盛里
13409,4238B,116,4238,19520,304772.611,2766413.71,121.5344153144,25.0063088177851,地下式消防栓,台北市文山區萬盛里
13410,4238B,117,4238,20616,304408.317,2766432.807,121.530807151806,25.0064941454273,地下式消防栓,台北市文山區萬盛里
13411,4238C,42,4238,9366,304387.495,2766377.105,121.530598716784,25.0059920122197,地下式消防栓,台北市文山區萬盛里
13412,4238D,3,4238,3812,304348.997,2766762.821,121.530232282847,25.0094755572231,地上式消防栓,台北市文山區萬盛里
13413,4238D,5,4238,20946,304385.197,2766691.322,121.530588136927,25.008828796364,地上式消防栓,台北市文山區萬盛里
13414,4238D,102,4238,17357,304345.588,2766782.682,121.53019928021,25.009654979647,地下式消防栓,台北市文山區萬盛里
13415,4238D,103,4238,17507,304352.805,2766783.145,121.530270795822,25.009658904636,地下式消防栓,台北市文山區萬盛里
13416,4338C,87,4338,5036,304860.97,2766430.358,121.535291299818,25.0064559656751,地下式消防栓,台北市文山區萬盛里
13417,4338C,88,4338,5046,304830.116,2766498.957,121.534988324617,25.0070763662502,地下式消防栓,台北市文山區萬盛里
13418,4338C,89,4338,5049,304830.126,2766435.09,121.534985926419,25.0064997847681,地下式消防栓,台北市文山區萬盛里
13419,4338C,90,4338,5055,304901.839,2766471.565,121.535697784995,25.0068265182595,地下式消防栓,台北市文山區萬盛里
13420,4237A,4,4237,11236,304608.705,2766143.443,121.532781045266,25.0038747140016,地下式消防栓,台北市文山區萬祥里
13421,4237A,6,4237,1413,304538.918,2766177.576,121.532091036445,25.0041853361202,地下式消防栓,台北市文山區萬祥里
13422,4237A,7,4237,7888,304673.792,2766154.306,121.533426244752,25.0039704727046,地下式消防栓,台北市文山區萬祥里
13423,4237A,8,4237,5165,304531.367,2766002.507,121.532009426962,25.002605107077,地下式消防栓,台北市文山區萬祥里
13424,4237A,9,4237,4805,304615.833,2766135.107,121.532851333287,25.0037992049314,地下式消防栓,台北市文山區萬祥里
13425,4237A,10,4237,9538,304472.685,2766134.854,121.531433246743,25.0038019939235,地下式消防栓,台北市文山區萬祥里
13426,4237A,11,4237,10715,304539.38,2766247.208,121.532098320892,25.0048139468698,地下式消防栓,台北市文山區萬祥里
13427,4237A,13,4237,4254,304624.223,2766237.055,121.532938418233,25.0047192781436,地下式消防栓,台北市文山區萬祥里
13428,4237A,15,4237,8599,304500.465,2766062.131,121.531705619979,25.0031444781493,地下式消防栓,台北市文山區萬祥里
13429,4237A,17,4237,7796,304569.551,2766042.222,121.532389233108,25.0029622948423,地下式消防栓,台北市文山區萬祥里
13430,4237A,19,4237,7682,304587.553,2766298.49,121.532577540218,25.0052752050103,地下式消防栓,台北市文山區萬祥里
13431,4237A,22,4237,10421,304571.365,2766212.474,121.532413827179,25.004499239809,地下式消防栓,台北市文山區萬祥里
13432,4237A,26,4237,1835,304417.159,2766209.109,121.530886066512,25.004474321105,地下式消防栓,台北市文山區萬祥里
13433,4237A,27,4237,5064,304429.57,2766063.15,121.531003351223,25.0031561862048,地下式消防栓,台北市文山區萬祥里
13434,4237A,28,4237,9385,304463.413,2766159.133,121.531342337632,25.004021509218,地下式消防栓,台北市文山區萬祥里
13435,4237A,35,4237,10779,304424.098,2766176.965,121.530953559936,25.0041838845404,地下式消防栓,台北市文山區萬祥里
13436,4237A,36,4237,3309,304451.387,2766239.382,121.531226318835,25.0047464106229,地下式消防栓,台北市文山區萬祥里
13437,4237A,37,4237,4316,304668.293,2766083.93,121.533369026508,25.0033353242645,地下式消防栓,台北市文山區萬祥里
13438,4237A,120,4237,15484,304529.084,2766207.567,121.531994782908,25.0044564387724,地下式消防栓,台北市文山區萬祥里
13439,4237B,12,4237,9788,304499.217,2765888.263,121.531686501743,25.0015748678808,地下式消防栓,台北市文山區萬祥里
13440,4237B,16,4237,9349,304469.91,2765964.235,121.531399131027,25.0022617692322,地下式消防栓,台北市文山區萬祥里
13441,4237B,24,4237,11100,304501.675,2765942.126,121.531712943889,25.0020610480425,地下式消防栓,台北市文山區萬祥里
13442,4237B,113,4237,16013,304545.989,2765905.952,121.532150521864,25.0017329048242,地下式消防栓,台北市文山區萬祥里
13443,4237B,114,4237,16018,304581.225,2765947.334,121.532501186978,25.0021052462768,地下式消防栓,台北市文山區萬祥里
13444,4237B,115,4237,16239,304544.208,2765941.374,121.53213425626,25.002052752484,地下式消防栓,台北市文山區萬祥里
13445,4237D,33,4237,820,304381.721,2766239.931,121.530536197685,25.0047538300502,地下式消防栓,台北市文山區萬祥里
13446,4238C,20,4238,1057,304391.086,2766358.982,121.530633588356,25.005828273613,地下式消防栓,台北市文山區萬祥里
13447,4237A,5,4237,117,304417.085,2766019.265,121.53087796837,25.0027604403765,地下式消防栓,台北市文山區萬隆里
13448,4237A,31,4237,7168,304412.394,2766031.89,121.530831987709,25.0028745828448,地下式消防栓,台北市文山區萬隆里
13449,4237A,33,4237,15871,304410.591,2766041.113,121.530814484411,25.0029579104595,地上式消防栓,台北市文山區萬隆里
13450,4237B,4,4237,5476,304480.98,2765852.737,121.531504462832,25.0012547899692,地下式消防栓,台北市文山區萬隆里
13451,4237B,20,4237,7717,304409.056,2765887.503,121.530793320207,25.0015711962551,地下式消防栓,台北市文山區萬隆里
13452,4237C,1,4237,8958,304142.035,2765895.771,121.528148477593,25.0016552532797,地下式消防栓,台北市文山區萬隆里
13453,4237C,3,4237,7289,304198.827,2765972.91,121.528714050774,25.0023496546183,地下式消防栓,台北市文山區萬隆里
13454,4237C,5,4237,7080,304321.345,2765849.246,121.52992295685,25.0012289153274,地下式消防栓,台北市文山區萬隆里
13455,4237C,6,4237,9760,304380.366,2765913.814,121.53051013152,25.001809741934,地下式消防栓,台北市文山區萬隆里
13456,4237C,9,4237,2537,304295.898,2765927.485,121.52967390278,25.0019361434533,地下式消防栓,台北市文山區萬隆里
